pair,total_ibd_mb,sample_a,sample_b
"('NA19403_NA19403', 'NA19440_NA19440')",22.803731,NA19403_NA19403,NA19440_NA19440
"('NA19395_NA19395', 'NA19440_NA19440')",22.802484,NA19395_NA19395,NA19440_NA19440
"('NA19376_NA19376', 'NA19446_NA19446')",22.795743,NA19376_NA19376,NA19446_NA19446
"('NA19380_NA19380', 'NA19397_NA19397')",22.791614,NA19380_NA19380,NA19397_NA19397
"('NA19428_NA19428', 'NA19466_NA19466')",22.791435999999997,NA19428_NA19428,NA19466_NA19466
"('NA19355_NA19355', 'NA19435_NA19435')",22.788,NA19355_NA19355,NA19435_NA19435
"('NA19434_NA19434', 'NA19457_NA19457')",22.779565,NA19434_NA19434,NA19457_NA19457
"('NA19350_NA19350', 'NA19428_NA19428')",22.776483,NA19350_NA19350,NA19428_NA19428
"('NA19383_NA19383', 'NA19461_NA19461')",22.774253,NA19383_NA19383,NA19461_NA19461
"('NA19309_NA19309', 'NA19440_NA19440')",22.766302,NA19309_NA19309,NA19440_NA19440
"('NA19440_NA19440', 'NA19470_NA19470')",22.759559,NA19440_NA19440,NA19470_NA19470
"('NA19324_NA19324', 'NA19466_NA19466')",22.757987,NA19324_NA19324,NA19466_NA19466
"('NA19318_NA19318', 'NA19375_NA19375')",22.754192,NA19318_NA19318,NA19375_NA19375
"('NA19463_NA19463', 'NA19469_NA19469')",22.754077,NA19463_NA19463,NA19469_NA19469
"('NA19390_NA19390', 'NA19466_NA19466')",22.753856,NA19390_NA19390,NA19466_NA19466
"('NA19393_NA19393', 'NA19456_NA19456')",22.751957,NA19393_NA19393,NA19456_NA19456
"('NA19327_NA19327', 'NA19451_NA19451')",22.746181,NA19327_NA19327,NA19451_NA19451
"('NA19328_NA19328', 'NA19474_NA19474')",22.743533000000003,NA19328_NA19328,NA19474_NA19474
"('NA19382_NA19382', 'NA19394_NA19394')",22.742408,NA19382_NA19382,NA19394_NA19394
"('NA19350_NA19350', 'NA19452_NA19452')",22.73523,NA19350_NA19350,NA19452_NA19452
"('NA19351_NA19351', 'NA19377_NA19377')",22.732729,NA19351_NA19351,NA19377_NA19377
"('NA19434_NA19434', 'NA19468_NA19468')",22.731597,NA19434_NA19434,NA19468_NA19468
"('NA19377_NA19377', 'NA19383_NA19383')",22.721388,NA19377_NA19377,NA19383_NA19383
"('NA19373_NA19373', 'NA19429_NA19429')",22.716383,NA19373_NA19373,NA19429_NA19429
"('NA19350_NA19350', 'NA19390_NA19390')",22.710282,NA19350_NA19350,NA19390_NA19390
"('NA19381_NA19381', 'NA19436_NA19436')",22.70533,NA19381_NA19381,NA19436_NA19436
"('NA19028_NA19028', 'NA19462_NA19462')",22.692953,NA19028_NA19028,NA19462_NA19462
"('NA19311_NA19311', 'NA19316_NA19316')",22.684006,NA19311_NA19311,NA19316_NA19316
"('NA19398_NA19398', 'NA19428_NA19428')",22.682708,NA19398_NA19398,NA19428_NA19428
"('NA19307_NA19307', 'NA19310_NA19310')",22.681299,NA19307_NA19307,NA19310_NA19310
"('NA19315_NA19315', 'NA19384_NA19384')",22.674898,NA19315_NA19315,NA19384_NA19384
"('NA19445_NA19445', 'NA19469_NA19469')",22.670073,NA19445_NA19445,NA19469_NA19469
"('NA19346_NA19346', 'NA19383_NA19383')",22.669512,NA19346_NA19346,NA19383_NA19383
"('NA19331_NA19331', 'NA19376_NA19376')",22.658491,NA19331_NA19331,NA19376_NA19376
"('NA19317_NA19317', 'NA19346_NA19346')",22.651748,NA19317_NA19317,NA19346_NA19346
"('NA19355_NA19355', 'NA19456_NA19456')",22.651047,NA19355_NA19355,NA19456_NA19456
"('NA19456_NA19456', 'NA19472_NA19472')",22.640627,NA19456_NA19456,NA19472_NA19472
"('NA19452_NA19452', 'NA19468_NA19468')",22.635562,NA19452_NA19452,NA19468_NA19468
"('NA19313_NA19313', 'NA19404_NA19404')",22.623868,NA19313_NA19313,NA19404_NA19404
"('NA19331_NA19331', 'NA19396_NA19396')",22.623618999999998,NA19331_NA19331,NA19396_NA19396
"('NA19319_NA19319', 'NA19462_NA19462')",22.617205,NA19319_NA19319,NA19462_NA19462
"('NA19383_NA19383', 'NA19395_NA19395')",22.596128,NA19383_NA19383,NA19395_NA19395
"('NA19317_NA19317', 'NA19359_NA19359')",22.589584000000002,NA19317_NA19317,NA19359_NA19359
"('NA19398_NA19398', 'NA19461_NA19461')",22.588217,NA19398_NA19398,NA19461_NA19461
"('NA19350_NA19350', 'NA19373_NA19373')",22.580163,NA19350_NA19350,NA19373_NA19373
"('NA19311_NA19311', 'NA19448_NA19448')",22.579666,NA19311_NA19311,NA19448_NA19448
"('NA19383_NA19383', 'NA19429_NA19429')",22.578522,NA19383_NA19383,NA19429_NA19429
"('NA19046_NA19046', 'NA19462_NA19462')",22.577064,NA19046_NA19046,NA19462_NA19462
"('NA19311_NA19311', 'NA19463_NA19463')",22.576627000000002,NA19311_NA19311,NA19463_NA19463
"('NA19385_NA19385', 'NA19401_NA19401')",22.570682,NA19385_NA19385,NA19401_NA19401
"('NA19334_NA19334', 'NA19376_NA19376')",22.561752000000002,NA19334_NA19334,NA19376_NA19376
"('NA19020_NA19020', 'NA19448_NA19448')",22.561238,NA19020_NA19020,NA19448_NA19448
"('NA19038_NA19038', 'NA19448_NA19448')",22.557085,NA19038_NA19038,NA19448_NA19448
"('NA19346_NA19346', 'NA19470_NA19470')",22.554205,NA19346_NA19346,NA19470_NA19470
"('NA19404_NA19404', 'NA19469_NA19469')",22.551299999999998,NA19404_NA19404,NA19469_NA19469
"('NA19038_NA19038', 'NA19457_NA19457')",22.539155,NA19038_NA19038,NA19457_NA19457
"('NA19318_NA19318', 'NA19372_NA19372')",22.536538,NA19318_NA19318,NA19372_NA19372
"('NA19308_NA19308', 'NA19470_NA19470')",22.536455,NA19308_NA19308,NA19470_NA19470
"('NA19461_NA19461', 'NA19463_NA19463')",22.524445,NA19461_NA19461,NA19463_NA19463
"('NA19316_NA19316', 'NA19456_NA19456')",22.521383,NA19316_NA19316,NA19456_NA19456
"('NA19028_NA19028', 'NA19436_NA19436')",22.50294,NA19028_NA19028,NA19436_NA19436
"('NA19038_NA19038', 'NA19393_NA19393')",22.502401,NA19038_NA19038,NA19393_NA19393
"('NA19020_NA19020', 'NA19380_NA19380')",22.499479,NA19020_NA19020,NA19380_NA19380
"('NA19398_NA19398', 'NA19399_NA19399')",22.496251,NA19398_NA19398,NA19399_NA19399
"('NA19453_NA19453', 'NA19472_NA19472')",22.49231,NA19453_NA19453,NA19472_NA19472
"('NA19355_NA19355', 'NA19385_NA19385')",22.484406,NA19355_NA19355,NA19385_NA19385
"('NA19437_NA19437', 'NA19445_NA19445')",22.483924000000002,NA19437_NA19437,NA19445_NA19445
"('NA19455_NA19455', 'NA19462_NA19462')",22.47888,NA19455_NA19455,NA19462_NA19462
"('NA19038_NA19038', 'NA19474_NA19474')",22.472707,NA19038_NA19038,NA19474_NA19474
"('NA19044_NA19044', 'NA19346_NA19346')",22.466417999999997,NA19044_NA19044,NA19346_NA19346
"('NA19309_NA19309', 'NA19466_NA19466')",22.462553,NA19309_NA19309,NA19466_NA19466
"('NA19338_NA19338', 'NA19448_NA19448')",22.457663,NA19338_NA19338,NA19448_NA19448
"('NA19319_NA19319', 'NA19468_NA19468')",22.430903999999998,NA19319_NA19319,NA19468_NA19468
"('NA19380_NA19380', 'NA19456_NA19456')",22.424735,NA19380_NA19380,NA19456_NA19456
"('NA19359_NA19359', 'NA19474_NA19474')",22.423088,NA19359_NA19359,NA19474_NA19474
"('NA19321_NA19321', 'NA19438_NA19438')",22.421825,NA19321_NA19321,NA19438_NA19438
"('NA19375_NA19375', 'NA19473_NA19473')",22.417186,NA19375_NA19375,NA19473_NA19473
"('NA19456_NA19456', 'NA19466_NA19466')",22.411745,NA19456_NA19456,NA19466_NA19466
"('NA19035_NA19035', 'NA19352_NA19352')",22.409295,NA19035_NA19035,NA19352_NA19352
"('NA19397_NA19397', 'NA19401_NA19401')",22.403226,NA19397_NA19397,NA19401_NA19401
"('NA19403_NA19403', 'NA19466_NA19466')",22.398917,NA19403_NA19403,NA19466_NA19466
"('NA19355_NA19355', 'NA19466_NA19466')",22.391825,NA19355_NA19355,NA19466_NA19466
"('NA19327_NA19327', 'NA19385_NA19385')",22.389778999999997,NA19327_NA19327,NA19385_NA19385
"('NA19397_NA19397', 'NA19466_NA19466')",22.386702,NA19397_NA19397,NA19466_NA19466
"('NA19375_NA19375', 'NA19444_NA19444')",22.384555,NA19375_NA19375,NA19444_NA19444
"('NA19321_NA19321', 'NA19379_NA19379')",22.380974000000002,NA19321_NA19321,NA19379_NA19379
"('NA19036_NA19036', 'NA19397_NA19397')",22.371622,NA19036_NA19036,NA19397_NA19397
"('NA19373_NA19373', 'NA19446_NA19446')",22.370565,NA19373_NA19373,NA19446_NA19446
"('NA19456_NA19456', 'NA19468_NA19468')",22.364480999999998,NA19456_NA19456,NA19468_NA19468
"('NA19313_NA19313', 'NA19437_NA19437')",22.347813,NA19313_NA19313,NA19437_NA19437
"('NA19453_NA19453', 'NA19466_NA19466')",22.346343,NA19453_NA19453,NA19466_NA19466
"('NA19313_NA19313', 'NA19347_NA19347')",22.336329,NA19313_NA19313,NA19347_NA19347
"('NA19381_NA19381', 'NA19452_NA19452')",22.325991000000002,NA19381_NA19381,NA19452_NA19452
"('NA19332_NA19332', 'NA19352_NA19352')",22.322627,NA19332_NA19332,NA19352_NA19352
"('NA19347_NA19347', 'NA19435_NA19435')",22.309668,NA19347_NA19347,NA19435_NA19435
"('NA19020_NA19020', 'NA19390_NA19390')",22.308134,NA19020_NA19020,NA19390_NA19390
"('NA19308_NA19308', 'NA19440_NA19440')",22.305793,NA19308_NA19308,NA19440_NA19440
"('NA19309_NA19309', 'NA19350_NA19350')",22.304491000000002,NA19309_NA19309,NA19350_NA19350
"('NA19038_NA19038', 'NA19395_NA19395')",22.303396,NA19038_NA19038,NA19395_NA19395
"('NA19035_NA19035', 'NA19384_NA19384')",22.294940999999998,NA19035_NA19035,NA19384_NA19384
"('NA19355_NA19355', 'NA19429_NA19429')",22.274583,NA19355_NA19355,NA19429_NA19429
"('NA19431_NA19431', 'NA19449_NA19449')",22.274127,NA19431_NA19431,NA19449_NA19449
"('NA19028_NA19028', 'NA19439_NA19439')",22.27363,NA19028_NA19028,NA19439_NA19439
"('NA19028_NA19028', 'NA19307_NA19307')",22.272612,NA19028_NA19028,NA19307_NA19307
"('NA19317_NA19317', 'NA19403_NA19403')",22.269012,NA19317_NA19317,NA19403_NA19403
"('NA19443_NA19443', 'NA19474_NA19474')",22.262227000000003,NA19443_NA19443,NA19474_NA19474
"('NA19403_NA19403', 'NA19448_NA19448')",22.261335000000003,NA19403_NA19403,NA19448_NA19448
"('NA19457_NA19457', 'NA19469_NA19469')",22.257942,NA19457_NA19457,NA19469_NA19469
"('NA19377_NA19377', 'NA19437_NA19437')",22.241104,NA19377_NA19377,NA19437_NA19437
"('NA19403_NA19403', 'NA19429_NA19429')",22.235236999999998,NA19403_NA19403,NA19429_NA19429
"('NA19468_NA19468', 'NA19470_NA19470')",22.232301,NA19468_NA19468,NA19470_NA19470
"('NA19324_NA19324', 'NA19471_NA19471')",22.229084999999998,NA19324_NA19324,NA19471_NA19471
"('NA19397_NA19397', 'NA19443_NA19443')",22.218944,NA19397_NA19397,NA19443_NA19443
"('NA19396_NA19396', 'NA19448_NA19448')",22.213138999999998,NA19396_NA19396,NA19448_NA19448
"('NA19044_NA19044', 'NA19469_NA19469')",22.212145,NA19044_NA19044,NA19469_NA19469
"('NA19338_NA19338', 'NA19452_NA19452')",22.211256,NA19338_NA19338,NA19452_NA19452
"('NA19383_NA19383', 'NA19443_NA19443')",22.210635,NA19383_NA19383,NA19443_NA19443
"('NA19350_NA19350', 'NA19395_NA19395')",22.207816,NA19350_NA19350,NA19395_NA19395
"('NA19035_NA19035', 'NA19451_NA19451')",22.197225,NA19035_NA19035,NA19451_NA19451
"('NA19360_NA19360', 'NA19439_NA19439')",22.192784,NA19360_NA19360,NA19439_NA19439
"('NA19035_NA19035', 'NA19380_NA19380')",22.183498,NA19035_NA19035,NA19380_NA19380
"('NA19036_NA19036', 'NA19316_NA19316')",22.172333000000002,NA19036_NA19036,NA19316_NA19316
"('NA19334_NA19334', 'NA19391_NA19391')",22.172315,NA19334_NA19334,NA19391_NA19391
"('NA19391_NA19391', 'NA19451_NA19451')",22.167306,NA19391_NA19391,NA19451_NA19451
"('NA19456_NA19456', 'NA19474_NA19474')",22.162806,NA19456_NA19456,NA19474_NA19474
"('NA19308_NA19308', 'NA19446_NA19446')",22.156373000000002,NA19308_NA19308,NA19446_NA19446
"('NA19391_NA19391', 'NA19444_NA19444')",22.151757,NA19391_NA19391,NA19444_NA19444
"('NA19429_NA19429', 'NA19472_NA19472')",22.145369,NA19429_NA19429,NA19472_NA19472
"('NA19456_NA19456', 'NA19471_NA19471')",22.137054,NA19456_NA19456,NA19471_NA19471
"('NA19443_NA19443', 'NA19468_NA19468')",22.135806,NA19443_NA19443,NA19468_NA19468
"('NA19373_NA19373', 'NA19448_NA19448')",22.130924,NA19373_NA19373,NA19448_NA19448
"('NA19317_NA19317', 'NA19371_NA19371')",22.129322,NA19317_NA19317,NA19371_NA19371
"('NA19359_NA19359', 'NA19393_NA19393')",22.124204,NA19359_NA19359,NA19393_NA19393
"('NA19382_NA19382', 'NA19396_NA19396')",22.124146,NA19382_NA19382,NA19396_NA19396
"('NA19028_NA19028', 'NA19318_NA19318')",22.09768,NA19028_NA19028,NA19318_NA19318
"('NA19347_NA19347', 'NA19379_NA19379')",22.089742,NA19347_NA19347,NA19379_NA19379
"('NA19332_NA19332', 'NA19372_NA19372')",22.086882,NA19332_NA19332,NA19372_NA19372
"('NA19395_NA19395', 'NA19453_NA19453')",22.081256,NA19395_NA19395,NA19453_NA19453
"('NA19436_NA19436', 'NA19472_NA19472')",22.078307,NA19436_NA19436,NA19472_NA19472
"('NA19375_NA19375', 'NA19474_NA19474')",22.072362,NA19375_NA19375,NA19474_NA19474
"('NA19382_NA19382', 'NA19446_NA19446')",22.071867,NA19382_NA19382,NA19446_NA19446
"('NA19379_NA19379', 'NA19466_NA19466')",22.057144,NA19379_NA19379,NA19466_NA19466
"('NA19324_NA19324', 'NA19373_NA19373')",22.057044,NA19324_NA19324,NA19373_NA19373
"('NA19429_NA19429', 'NA19434_NA19434')",22.040262,NA19429_NA19429,NA19434_NA19434
"('NA19371_NA19371', 'NA19373_NA19373')",22.034731999999998,NA19371_NA19371,NA19373_NA19373
"('NA19371_NA19371', 'NA19468_NA19468')",22.030762,NA19371_NA19371,NA19468_NA19468
"('NA19462_NA19462', 'NA19470_NA19470')",22.029397,NA19462_NA19462,NA19470_NA19470
"('NA19431_NA19431', 'NA19434_NA19434')",22.029154,NA19431_NA19431,NA19434_NA19434
"('NA19440_NA19440', 'NA19449_NA19449')",22.02603,NA19440_NA19440,NA19449_NA19449
"('NA19399_NA19399', 'NA19463_NA19463')",22.025919000000002,NA19399_NA19399,NA19463_NA19463
"('NA19372_NA19372', 'NA19457_NA19457')",22.019138,NA19372_NA19372,NA19457_NA19457
"('NA19313_NA19313', 'NA19456_NA19456')",21.991822,NA19313_NA19313,NA19456_NA19456
"('NA19315_NA19315', 'NA19393_NA19393')",21.986599,NA19315_NA19315,NA19393_NA19393
"('NA19438_NA19438', 'NA19456_NA19456')",21.979741,NA19438_NA19438,NA19456_NA19456
"('NA19381_NA19381', 'NA19390_NA19390')",21.971547,NA19381_NA19381,NA19390_NA19390
"('NA19397_NA19397', 'NA19440_NA19440')",21.970576,NA19397_NA19397,NA19440_NA19440
"('NA19355_NA19355', 'NA19428_NA19428')",21.948399000000002,NA19355_NA19355,NA19428_NA19428
"('NA19374_NA19374', 'NA19430_NA19430')",21.929079,NA19374_NA19374,NA19430_NA19430
"('NA19317_NA19317', 'NA19321_NA19321')",21.919128,NA19317_NA19317,NA19321_NA19321
"('NA19028_NA19028', 'NA19452_NA19452')",21.91394,NA19028_NA19028,NA19452_NA19452
"('NA19315_NA19315', 'NA19467_NA19467')",21.899949,NA19315_NA19315,NA19467_NA19467
"('NA19317_NA19317', 'NA19445_NA19445')",21.895749,NA19317_NA19317,NA19445_NA19445
"('NA19461_NA19461', 'NA19474_NA19474')",21.883458,NA19461_NA19461,NA19474_NA19474
"('NA19346_NA19346', 'NA19376_NA19376')",21.881673,NA19346_NA19346,NA19376_NA19376
"('NA19380_NA19380', 'NA19439_NA19439')",21.87525,NA19380_NA19380,NA19439_NA19439
"('NA19313_NA19313', 'NA19397_NA19397')",21.872650999999998,NA19313_NA19313,NA19397_NA19397
"('NA19431_NA19431', 'NA19453_NA19453')",21.872194,NA19431_NA19431,NA19453_NA19453
"('NA19041_NA19041', 'NA19471_NA19471')",21.862951,NA19041_NA19041,NA19471_NA19471
"('NA19317_NA19317', 'NA19446_NA19446')",21.854859,NA19317_NA19317,NA19446_NA19446
"('NA19383_NA19383', 'NA19437_NA19437')",21.854299,NA19383_NA19383,NA19437_NA19437
"('NA19316_NA19316', 'NA19379_NA19379')",21.850911,NA19316_NA19316,NA19379_NA19379
"('NA19384_NA19384', 'NA19438_NA19438')",21.850704999999998,NA19384_NA19384,NA19438_NA19438
"('NA19310_NA19310', 'NA19473_NA19473')",21.841426,NA19310_NA19310,NA19473_NA19473
"('NA19311_NA19311', 'NA19398_NA19398')",21.841106,NA19311_NA19311,NA19398_NA19398
"('NA19334_NA19334', 'NA19352_NA19352')",21.835691,NA19334_NA19334,NA19352_NA19352
"('NA19359_NA19359', 'NA19398_NA19398')",21.835574,NA19359_NA19359,NA19398_NA19398
"('NA19038_NA19038', 'NA19398_NA19398')",21.832237,NA19038_NA19038,NA19398_NA19398
"('NA19360_NA19360', 'NA19397_NA19397')",21.832048999999998,NA19360_NA19360,NA19397_NA19397
"('NA19429_NA19429', 'NA19445_NA19445')",21.829897,NA19429_NA19429,NA19445_NA19445
"('NA19399_NA19399', 'NA19456_NA19456')",21.818358,NA19399_NA19399,NA19456_NA19456
"('NA19346_NA19346', 'NA19381_NA19381')",21.817504,NA19346_NA19346,NA19381_NA19381
"('NA19391_NA19391', 'NA19474_NA19474')",21.814656,NA19391_NA19391,NA19474_NA19474
"('NA19382_NA19382', 'NA19471_NA19471')",21.807221,NA19382_NA19382,NA19471_NA19471
"('NA19036_NA19036', 'NA19395_NA19395')",21.795782000000003,NA19036_NA19036,NA19395_NA19395
"('NA19404_NA19404', 'NA19466_NA19466')",21.793969,NA19404_NA19404,NA19466_NA19466
"('NA19317_NA19317', 'NA19332_NA19332')",21.790434,NA19317_NA19317,NA19332_NA19332
"('NA19318_NA19318', 'NA19457_NA19457')",21.788433,NA19318_NA19318,NA19457_NA19457
"('NA19318_NA19318', 'NA19355_NA19355')",21.777865,NA19318_NA19318,NA19355_NA19355
"('NA19431_NA19431', 'NA19456_NA19456')",21.777815,NA19431_NA19431,NA19456_NA19456
"('NA19355_NA19355', 'NA19359_NA19359')",21.769102,NA19355_NA19355,NA19359_NA19359
"('NA19385_NA19385', 'NA19439_NA19439')",21.765146,NA19385_NA19385,NA19439_NA19439
"('NA19436_NA19436', 'NA19445_NA19445')",21.763995,NA19436_NA19436,NA19445_NA19445
"('NA19307_NA19307', 'NA19468_NA19468')",21.750984,NA19307_NA19307,NA19468_NA19468
"('NA19036_NA19036', 'NA19381_NA19381')",21.749023,NA19036_NA19036,NA19381_NA19381
"('NA19324_NA19324', 'NA19456_NA19456')",21.748675,NA19324_NA19324,NA19456_NA19456
"('NA19316_NA19316', 'NA19401_NA19401')",21.747684,NA19316_NA19316,NA19401_NA19401
"('NA19317_NA19317', 'NA19428_NA19428')",21.743222,NA19317_NA19317,NA19428_NA19428
"('NA19036_NA19036', 'NA19472_NA19472')",21.735761999999998,NA19036_NA19036,NA19472_NA19472
"('NA19310_NA19310', 'NA19436_NA19436')",21.734019,NA19310_NA19310,NA19436_NA19436
"('NA19434_NA19434', 'NA19467_NA19467')",21.722918,NA19434_NA19434,NA19467_NA19467
"('NA19350_NA19350', 'NA19470_NA19470')",21.715712,NA19350_NA19350,NA19470_NA19470
"('NA19379_NA19379', 'NA19471_NA19471')",21.714368,NA19379_NA19379,NA19471_NA19471
"('NA19439_NA19439', 'NA19471_NA19471')",21.705748,NA19439_NA19439,NA19471_NA19471
"('NA19310_NA19310', 'NA19382_NA19382')",21.702287,NA19310_NA19310,NA19382_NA19382
"('NA19434_NA19434', 'NA19472_NA19472')",21.702216,NA19434_NA19434,NA19472_NA19472
"('NA19374_NA19374', 'NA19451_NA19451')",21.692822,NA19374_NA19374,NA19451_NA19451
"('NA19318_NA19318', 'NA19449_NA19449')",21.690458,NA19318_NA19318,NA19449_NA19449
"('NA19311_NA19311', 'NA19462_NA19462')",21.690294,NA19311_NA19311,NA19462_NA19462
"('NA19327_NA19327', 'NA19403_NA19403')",21.689961,NA19327_NA19327,NA19403_NA19403
"('NA19351_NA19351', 'NA19401_NA19401')",21.687086,NA19351_NA19351,NA19401_NA19401
"('NA19309_NA19309', 'NA19429_NA19429')",21.681677,NA19309_NA19309,NA19429_NA19429
"('NA19307_NA19307', 'NA19359_NA19359')",21.674253,NA19307_NA19307,NA19359_NA19359
"('NA19350_NA19350', 'NA19436_NA19436')",21.671227000000002,NA19350_NA19350,NA19436_NA19436
"('NA19319_NA19319', 'NA19434_NA19434')",21.660578,NA19319_NA19319,NA19434_NA19434
"('NA19020_NA19020', 'NA19371_NA19371')",21.653796,NA19020_NA19020,NA19371_NA19371
"('NA19352_NA19352', 'NA19448_NA19448')",21.650761,NA19352_NA19352,NA19448_NA19448
"('NA19380_NA19380', 'NA19404_NA19404')",21.648843,NA19380_NA19380,NA19404_NA19404
"('NA19429_NA19429', 'NA19468_NA19468')",21.64591,NA19429_NA19429,NA19468_NA19468
"('NA19380_NA19380', 'NA19444_NA19444')",21.636627,NA19380_NA19380,NA19444_NA19444
"('NA19403_NA19403', 'NA19457_NA19457')",21.628501,NA19403_NA19403,NA19457_NA19457
"('NA19319_NA19319', 'NA19375_NA19375')",21.627061,NA19319_NA19319,NA19375_NA19375
"('NA19372_NA19372', 'NA19461_NA19461')",21.621707999999998,NA19372_NA19372,NA19461_NA19461
"('NA19431_NA19431', 'NA19469_NA19469')",21.621695000000003,NA19431_NA19431,NA19469_NA19469
"('NA19377_NA19377', 'NA19381_NA19381')",21.618662,NA19377_NA19377,NA19381_NA19381
"('NA19308_NA19308', 'NA19451_NA19451')",21.613726,NA19308_NA19308,NA19451_NA19451
"('NA19028_NA19028', 'NA19434_NA19434')",21.605498,NA19028_NA19028,NA19434_NA19434
"('NA19455_NA19455', 'NA19456_NA19456')",21.600663,NA19455_NA19455,NA19456_NA19456
"('NA19038_NA19038', 'NA19436_NA19436')",21.599688999999998,NA19038_NA19038,NA19436_NA19436
"('NA19451_NA19451', 'NA19468_NA19468')",21.596968,NA19451_NA19451,NA19468_NA19468
"('NA19347_NA19347', 'NA19457_NA19457')",21.590989,NA19347_NA19347,NA19457_NA19457
"('NA19313_NA19313', 'NA19391_NA19391')",21.585604,NA19313_NA19313,NA19391_NA19391
"('NA19355_NA19355', 'NA19401_NA19401')",21.580415,NA19355_NA19355,NA19401_NA19401
"('NA19317_NA19317', 'NA19377_NA19377')",21.575933,NA19317_NA19317,NA19377_NA19377
"('NA19391_NA19391', 'NA19472_NA19472')",21.56408,NA19391_NA19391,NA19472_NA19472
"('NA19310_NA19310', 'NA19467_NA19467')",21.546462000000002,NA19310_NA19310,NA19467_NA19467
"('NA19338_NA19338', 'NA19383_NA19383')",21.543728,NA19338_NA19338,NA19383_NA19383
"('NA19321_NA19321', 'NA19324_NA19324')",21.53959,NA19321_NA19321,NA19324_NA19324
"('NA19309_NA19309', 'NA19334_NA19334')",21.534216999999998,NA19309_NA19309,NA19334_NA19334
"('NA19324_NA19324', 'NA19327_NA19327')",21.529595999999998,NA19324_NA19324,NA19327_NA19327
"('NA19383_NA19383', 'NA19385_NA19385')",21.527975,NA19383_NA19383,NA19385_NA19385
"('NA19352_NA19352', 'NA19437_NA19437')",21.52502,NA19352_NA19352,NA19437_NA19437
"('NA19429_NA19429', 'NA19438_NA19438')",21.52239,NA19429_NA19429,NA19438_NA19438
"('NA19041_NA19041', 'NA19398_NA19398')",21.520501,NA19041_NA19041,NA19398_NA19398
"('NA19428_NA19428', 'NA19440_NA19440')",21.512737,NA19428_NA19428,NA19440_NA19440
"('NA19403_NA19403', 'NA19455_NA19455')",21.510566,NA19403_NA19403,NA19455_NA19455
"('NA19334_NA19334', 'NA19377_NA19377')",21.509986,NA19334_NA19334,NA19377_NA19377
"('NA19310_NA19310', 'NA19376_NA19376')",21.479576,NA19310_NA19310,NA19376_NA19376
"('NA19444_NA19444', 'NA19462_NA19462')",21.479568,NA19444_NA19444,NA19462_NA19462
"('NA19046_NA19046', 'NA19470_NA19470')",21.476945,NA19046_NA19046,NA19470_NA19470
"('NA19375_NA19375', 'NA19439_NA19439')",21.471422,NA19375_NA19375,NA19439_NA19439
"('NA19393_NA19393', 'NA19466_NA19466')",21.470131000000002,NA19393_NA19393,NA19466_NA19466
"('NA19448_NA19448', 'NA19453_NA19453')",21.468983,NA19448_NA19448,NA19453_NA19453
"('NA19308_NA19308', 'NA19371_NA19371')",21.463032,NA19308_NA19308,NA19371_NA19371
"('NA19041_NA19041', 'NA19430_NA19430')",21.458683,NA19041_NA19041,NA19430_NA19430
"('NA19382_NA19382', 'NA19472_NA19472')",21.452353,NA19382_NA19382,NA19472_NA19472
"('NA19347_NA19347', 'NA19350_NA19350')",21.451671,NA19347_NA19347,NA19350_NA19350
"('NA19312_NA19312', 'NA19394_NA19394')",21.436833,NA19312_NA19312,NA19394_NA19394
"('NA19328_NA19328', 'NA19382_NA19382')",21.431308,NA19328_NA19328,NA19382_NA19382
