pair,total_ibd_mb,sample_a,sample_b,pi_hat
"('NA19020_NA19020', 'NA19462_NA19462')",17.048549,NA19020_NA19020,NA19462_NA19462,0.0053276715625000005
"('NA19372_NA19372', 'NA19373_NA19373')",17.034421000000002,NA19372_NA19372,NA19373_NA19373,0.005323256562500001
"('NA19318_NA19318', 'NA19393_NA19393')",17.023022,NA19318_NA19318,NA19393_NA19393,0.0053196943750000005
"('NA19028_NA19028', 'NA19311_NA19311')",17.018738,NA19028_NA19028,NA19311_NA19311,0.005318355625
"('NA19376_NA19376', 'NA19461_NA19461')",17.017879,NA19376_NA19376,NA19461_NA19461,0.0053180871875
"('NA19381_NA19381', 'NA19455_NA19455')",17.014875,NA19381_NA19381,NA19455_NA19455,0.0053171484375
"('NA19399_NA19399', 'NA19457_NA19457')",17.011145,NA19399_NA19399,NA19457_NA19457,0.0053159828125
"('NA19028_NA19028', 'NA19308_NA19308')",17.003306000000002,NA19028_NA19028,NA19308_NA19308,0.005313533125
"('NA19401_NA19401', 'NA19461_NA19461')",17.002809,NA19401_NA19401,NA19461_NA19461,0.0053133778125
"('NA19044_NA19044', 'NA19443_NA19443')",17.002429,NA19044_NA19044,NA19443_NA19443,0.0053132590625
"('NA19041_NA19041', 'NA19315_NA19315')",16.993044,NA19041_NA19041,NA19315_NA19315,0.0053103262500000005
"('NA19041_NA19041', 'NA19319_NA19319')",16.981296,NA19041_NA19041,NA19319_NA19319,0.005306655
"('NA19399_NA19399', 'NA19468_NA19468')",16.970098,NA19399_NA19399,NA19468_NA19468,0.005303155625
"('NA19352_NA19352', 'NA19429_NA19429')",16.967784,NA19352_NA19352,NA19429_NA19429,0.005302432500000001
"('NA19332_NA19332', 'NA19346_NA19346')",16.964790999999998,NA19332_NA19332,NA19346_NA19346,0.0053014971874999995
"('NA19437_NA19437', 'NA19448_NA19448')",16.9613,NA19437_NA19437,NA19448_NA19448,0.00530040625
"('NA19380_NA19380', 'NA19471_NA19471')",16.957271,NA19380_NA19380,NA19471_NA19471,0.0052991471875
"('NA19324_NA19324', 'NA19449_NA19449')",16.953841,NA19324_NA19324,NA19449_NA19449,0.0052980753125
"('NA19036_NA19036', 'NA19338_NA19338')",16.945245,NA19036_NA19036,NA19338_NA19338,0.0052953890625
"('NA19449_NA19449', 'NA19451_NA19451')",16.944402,NA19449_NA19449,NA19451_NA19451,0.005295125625
"('NA19452_NA19452', 'NA19453_NA19453')",16.94286,NA19452_NA19452,NA19453_NA19453,0.0052946437499999995
"('NA19316_NA19316', 'NA19374_NA19374')",16.937112,NA19316_NA19316,NA19374_NA19374,0.0052928475
"('NA19311_NA19311', 'NA19346_NA19346')",16.92393,NA19311_NA19311,NA19346_NA19346,0.005288728124999999
"('NA19436_NA19436', 'NA19451_NA19451')",16.911547,NA19436_NA19436,NA19451_NA19451,0.0052848584375
"('NA19346_NA19346', 'NA19401_NA19401')",16.911444,NA19346_NA19346,NA19401_NA19401,0.00528482625
"('NA19455_NA19455', 'NA19457_NA19457')",16.910921000000002,NA19455_NA19455,NA19457_NA19457,0.0052846628125
"('NA19434_NA19434', 'NA19471_NA19471')",16.90741,NA19434_NA19434,NA19471_NA19471,0.005283565624999999
"('NA19028_NA19028', 'NA19391_NA19391')",16.904138,NA19028_NA19028,NA19391_NA19391,0.005282543125
"('NA19035_NA19035', 'NA19317_NA19317')",16.892001,NA19035_NA19035,NA19317_NA19317,0.0052787503125
"('NA19041_NA19041', 'NA19436_NA19436')",16.890187,NA19041_NA19041,NA19436_NA19436,0.0052781834375
"('NA19350_NA19350', 'NA19394_NA19394')",16.878236,NA19350_NA19350,NA19394_NA19394,0.005274448750000001
"('NA19321_NA19321', 'NA19443_NA19443')",16.867549999999998,NA19321_NA19321,NA19443_NA19443,0.005271109374999999
"('NA19324_NA19324', 'NA19462_NA19462')",16.857534,NA19324_NA19324,NA19462_NA19462,0.0052679793750000006
"('NA19377_NA19377', 'NA19401_NA19401')",16.850844,NA19377_NA19377,NA19401_NA19401,0.005265888749999999
"('NA19020_NA19020', 'NA19395_NA19395')",16.826716,NA19020_NA19020,NA19395_NA19395,0.00525834875
"('NA19360_NA19360', 'NA19396_NA19396')",16.820073,NA19360_NA19360,NA19396_NA19396,0.005256272812500001
"('NA19321_NA19321', 'NA19428_NA19428')",16.818834,NA19321_NA19321,NA19428_NA19428,0.005255885625
"('NA19036_NA19036', 'NA19471_NA19471')",16.814171,NA19036_NA19036,NA19471_NA19471,0.005254428437500001
"('NA19028_NA19028', 'NA19453_NA19453')",16.814013,NA19028_NA19028,NA19453_NA19453,0.0052543790625
"('NA19374_NA19374', 'NA19391_NA19391')",16.809067,NA19374_NA19374,NA19391_NA19391,0.0052528334375
"('NA19311_NA19311', 'NA19332_NA19332')",16.806812,NA19311_NA19311,NA19332_NA19332,0.0052521287500000005
"('NA19036_NA19036', 'NA19467_NA19467')",16.806633,NA19036_NA19036,NA19467_NA19467,0.0052520728125
"('NA19036_NA19036', 'NA19468_NA19468')",16.803614,NA19036_NA19036,NA19468_NA19468,0.005251129375
"('NA19467_NA19467', 'NA19469_NA19469')",16.80241,NA19467_NA19467,NA19469_NA19469,0.005250753124999999
"('NA19469_NA19469', 'NA19474_NA19474')",16.801531999999998,NA19469_NA19469,NA19474_NA19474,0.005250478749999999
"('NA19035_NA19035', 'NA19391_NA19391')",16.793043,NA19035_NA19035,NA19391_NA19391,0.005247825937500001
"('NA19404_NA19404', 'NA19428_NA19428')",16.786379,NA19404_NA19404,NA19428_NA19428,0.0052457434375
"('NA19332_NA19332', 'NA19466_NA19466')",16.778693,NA19332_NA19332,NA19466_NA19466,0.0052433415625
"('NA19309_NA19309', 'NA19473_NA19473')",16.777656,NA19309_NA19309,NA19473_NA19473,0.0052430175
"('NA19036_NA19036', 'NA19391_NA19391')",16.770493,NA19036_NA19036,NA19391_NA19391,0.005240779062499999
"('NA19359_NA19359', 'NA19457_NA19457')",16.766088,NA19359_NA19359,NA19457_NA19457,0.0052394025
"('NA19379_NA19379', 'NA19446_NA19446')",16.752871,NA19379_NA19379,NA19446_NA19446,0.0052352721875
"('NA19372_NA19372', 'NA19470_NA19470')",16.735836,NA19372_NA19372,NA19470_NA19470,0.0052299487499999995
"('NA19020_NA19020', 'NA19467_NA19467')",16.734901999999998,NA19020_NA19020,NA19467_NA19467,0.005229656875
"('NA19436_NA19436', 'NA19456_NA19456')",16.725192,NA19436_NA19436,NA19456_NA19456,0.0052266225
"('NA19315_NA19315', 'NA19472_NA19472')",16.720126999999998,NA19315_NA19315,NA19472_NA19472,0.0052250396874999995
"('NA19315_NA19315', 'NA19468_NA19468')",16.717944,NA19315_NA19315,NA19468_NA19468,0.0052243574999999995
"('NA19383_NA19383', 'NA19445_NA19445')",16.708036999999997,NA19383_NA19383,NA19445_NA19445,0.005221261562499999
"('NA19318_NA19318', 'NA19445_NA19445')",16.704087,NA19318_NA19318,NA19445_NA19445,0.0052200271875
"('NA19355_NA19355', 'NA19374_NA19374')",16.700938,NA19355_NA19355,NA19374_NA19374,0.005219043125
"('NA19351_NA19351', 'NA19444_NA19444')",16.690438,NA19351_NA19351,NA19444_NA19444,0.005215761875
"('NA19444_NA19444', 'NA19472_NA19472')",16.69004,NA19444_NA19444,NA19472_NA19472,0.0052156375
"('NA19327_NA19327', 'NA19452_NA19452')",16.685843,NA19327_NA19327,NA19452_NA19452,0.005214325937499999
"('NA19046_NA19046', 'NA19373_NA19373')",16.684416,NA19046_NA19046,NA19373_NA19373,0.00521388
"('NA19313_NA19313', 'NA19449_NA19449')",16.682702,NA19313_NA19313,NA19449_NA19449,0.005213344375
"('NA19331_NA19331', 'NA19453_NA19453')",16.682620999999997,NA19331_NA19331,NA19453_NA19453,0.005213319062499999
"('NA19020_NA19020', 'NA19474_NA19474')",16.677703,NA19020_NA19020,NA19474_NA19474,0.005211782187500001
"('NA19332_NA19332', 'NA19437_NA19437')",16.674074,NA19332_NA19332,NA19437_NA19437,0.005210648125
"('NA19328_NA19328', 'NA19334_NA19334')",16.670991,NA19328_NA19328,NA19334_NA19334,0.0052096846875000005
"('NA19352_NA19352', 'NA19404_NA19404')",16.670813,NA19352_NA19352,NA19404_NA19404,0.0052096290624999994
"('NA19374_NA19374', 'NA19471_NA19471')",16.669083999999998,NA19374_NA19374,NA19471_NA19471,0.005209088749999999
"('NA19331_NA19331', 'NA19359_NA19359')",16.666128999999998,NA19331_NA19331,NA19359_NA19359,0.0052081653125
"('NA19041_NA19041', 'NA19443_NA19443')",16.659143,NA19041_NA19041,NA19443_NA19443,0.0052059821875
"('NA19395_NA19395', 'NA19429_NA19429')",16.658406,NA19395_NA19395,NA19429_NA19429,0.005205751875
"('NA19307_NA19307', 'NA19472_NA19472')",16.635482,NA19307_NA19307,NA19472_NA19472,0.005198588125
"('NA19035_NA19035', 'NA19474_NA19474')",16.634999,NA19035_NA19035,NA19474_NA19474,0.0051984371875
"('NA19307_NA19307', 'NA19445_NA19445')",16.627519,NA19307_NA19307,NA19445_NA19445,0.0051960996875
"('NA19046_NA19046', 'NA19471_NA19471')",16.617889,NA19046_NA19046,NA19471_NA19471,0.005193090312500001
"('NA19371_NA19371', 'NA19404_NA19404')",16.617674,NA19371_NA19371,NA19404_NA19404,0.0051930231250000005
"('NA19352_NA19352', 'NA19474_NA19474')",16.613146,NA19352_NA19352,NA19474_NA19474,0.005191608125
"('NA19401_NA19401', 'NA19471_NA19471')",16.605079,NA19401_NA19401,NA19471_NA19471,0.0051890871875
"('NA19324_NA19324', 'NA19397_NA19397')",16.589539000000002,NA19324_NA19324,NA19397_NA19397,0.005184230937500001
"('NA19310_NA19310', 'NA19316_NA19316')",16.587058,NA19310_NA19310,NA19316_NA19316,0.005183455625
"('NA19324_NA19324', 'NA19390_NA19390')",16.586537,NA19324_NA19324,NA19390_NA19390,0.0051832928125
"('NA19020_NA19020', 'NA19446_NA19446')",16.58398,NA19020_NA19020,NA19446_NA19446,0.00518249375
"('NA19041_NA19041', 'NA19375_NA19375')",16.581207,NA19041_NA19041,NA19375_NA19375,0.005181627187499999
"('NA19316_NA19316', 'NA19430_NA19430')",16.57733,NA19316_NA19316,NA19430_NA19430,0.005180415625
"('NA19396_NA19396', 'NA19449_NA19449')",16.575833000000003,NA19396_NA19396,NA19449_NA19449,0.005179947812500001
"('NA19382_NA19382', 'NA19395_NA19395')",16.575245,NA19382_NA19382,NA19395_NA19395,0.0051797640625
"('NA19377_NA19377', 'NA19429_NA19429')",16.572496,NA19377_NA19377,NA19429_NA19429,0.005178905
"('NA19374_NA19374', 'NA19398_NA19398')",16.565914,NA19374_NA19374,NA19398_NA19398,0.0051768481249999995
"('NA19308_NA19308', 'NA19399_NA19399')",16.562217,NA19308_NA19308,NA19399_NA19399,0.0051756928125
"('NA19384_NA19384', 'NA19472_NA19472')",16.560824,NA19384_NA19384,NA19472_NA19472,0.0051752575
"('NA19355_NA19355', 'NA19375_NA19375')",16.559602,NA19355_NA19355,NA19375_NA19375,0.005174875625
"('NA19439_NA19439', 'NA19451_NA19451')",16.5586,NA19439_NA19439,NA19451_NA19451,0.0051745624999999995
"('NA19046_NA19046', 'NA19315_NA19315')",16.558396000000002,NA19046_NA19046,NA19315_NA19315,0.005174498750000001
"('NA19038_NA19038', 'NA19310_NA19310')",16.546256,NA19038_NA19038,NA19310_NA19310,0.005170705
"('NA19318_NA19318', 'NA19448_NA19448')",16.543765,NA19318_NA19318,NA19448_NA19448,0.0051699265625
"('NA19439_NA19439', 'NA19470_NA19470')",16.530147,NA19439_NA19439,NA19470_NA19470,0.0051656709375
"('NA19443_NA19443', 'NA19449_NA19449')",16.525465999999998,NA19443_NA19443,NA19449_NA19449,0.005164208124999999
"('NA19391_NA19391', 'NA19453_NA19453')",16.525037,NA19391_NA19391,NA19453_NA19453,0.0051640740625
"('NA19028_NA19028', 'NA19469_NA19469')",16.502619,NA19028_NA19028,NA19469_NA19469,0.0051570684375
"('NA19041_NA19041', 'NA19373_NA19373')",16.501647,NA19041_NA19041,NA19373_NA19373,0.005156764687499999
"('NA19373_NA19373', 'NA19385_NA19385')",16.478304,NA19373_NA19373,NA19385_NA19385,0.005149470000000001
"('NA19310_NA19310', 'NA19466_NA19466')",16.474595,NA19310_NA19310,NA19466_NA19466,0.0051483109375
"('NA19462_NA19462', 'NA19463_NA19463')",16.467386,NA19462_NA19462,NA19463_NA19463,0.005146058125
"('NA19331_NA19331', 'NA19375_NA19375')",16.46115,NA19331_NA19331,NA19375_NA19375,0.005144109375
"('NA19352_NA19352', 'NA19453_NA19453')",16.4464,NA19352_NA19352,NA19453_NA19453,0.0051395
"('NA19316_NA19316', 'NA19396_NA19396')",16.443901,NA19316_NA19316,NA19396_NA19396,0.0051387190625
"('NA19338_NA19338', 'NA19461_NA19461')",16.442687,NA19338_NA19338,NA19461_NA19461,0.0051383396875
"('NA19321_NA19321', 'NA19397_NA19397')",16.438522000000003,NA19321_NA19321,NA19397_NA19397,0.005137038125000001
"('NA19038_NA19038', 'NA19044_NA19044')",16.42977,NA19038_NA19038,NA19044_NA19044,0.005134303125000001
"('NA19371_NA19371', 'NA19443_NA19443')",16.428408,NA19371_NA19371,NA19443_NA19443,0.0051338775
"('NA19430_NA19430', 'NA19456_NA19456')",16.421848,NA19430_NA19430,NA19456_NA19456,0.0051318275
"('NA19443_NA19443', 'NA19467_NA19467')",16.421558,NA19443_NA19443,NA19467_NA19467,0.005131736875
"('NA19315_NA19315', 'NA19334_NA19334')",16.416355,NA19315_NA19315,NA19334_NA19334,0.0051301109375
"('NA19355_NA19355', 'NA19467_NA19467')",16.412624,NA19355_NA19355,NA19467_NA19467,0.005128945
"('NA19398_NA19398', 'NA19448_NA19448')",16.401913,NA19398_NA19398,NA19448_NA19448,0.0051255978125
"('NA19309_NA19309', 'NA19394_NA19394')",16.396939,NA19309_NA19309,NA19394_NA19394,0.0051240434375
"('NA19020_NA19020', 'NA19439_NA19439')",16.389159,NA19020_NA19020,NA19439_NA19439,0.0051216121875
"('NA19448_NA19448', 'NA19468_NA19468')",16.384565,NA19448_NA19448,NA19468_NA19468,0.005120176562499999
"('NA19360_NA19360', 'NA19380_NA19380')",16.383192,NA19360_NA19360,NA19380_NA19380,0.005119747500000001
"('NA19317_NA19317', 'NA19457_NA19457')",16.370696000000002,NA19317_NA19317,NA19457_NA19457,0.0051158425
"('NA19317_NA19317', 'NA19360_NA19360')",16.36493,NA19317_NA19317,NA19360_NA19360,0.005114040625
"('NA19035_NA19035', 'NA19044_NA19044')",16.344026,NA19035_NA19035,NA19044_NA19044,0.005107508125
"('NA19437_NA19437', 'NA19469_NA19469')",16.337969,NA19437_NA19437,NA19469_NA19469,0.005105615312500001
"('NA19020_NA19020', 'NA19398_NA19398')",16.325867,NA19020_NA19020,NA19398_NA19398,0.0051018334375
"('NA19380_NA19380', 'NA19434_NA19434')",16.323192,NA19380_NA19380,NA19434_NA19434,0.005100997499999999
"('NA19307_NA19307', 'NA19372_NA19372')",16.317138,NA19307_NA19307,NA19372_NA19372,0.005099105625
"('NA19385_NA19385', 'NA19473_NA19473')",16.316119,NA19385_NA19385,NA19473_NA19473,0.0050987871875
"('NA19318_NA19318', 'NA19455_NA19455')",16.30983,NA19318_NA19318,NA19455_NA19455,0.005096821875000001
"('NA19321_NA19321', 'NA19347_NA19347')",16.289767,NA19321_NA19321,NA19347_NA19347,0.005090552187500001
"('NA19328_NA19328', 'NA19456_NA19456')",16.284908,NA19328_NA19328,NA19456_NA19456,0.00508903375
"('NA19455_NA19455', 'NA19473_NA19473')",16.27439,NA19455_NA19455,NA19473_NA19473,0.005085746875
"('NA19317_NA19317', 'NA19351_NA19351')",16.270046,NA19317_NA19317,NA19351_NA19351,0.005084389375000001
"('NA19434_NA19434', 'NA19451_NA19451')",16.269991,NA19434_NA19434,NA19451_NA19451,0.0050843721875
"('NA19391_NA19391', 'NA19395_NA19395')",16.267806,NA19391_NA19391,NA19395_NA19395,0.005083689375
"('NA19373_NA19373', 'NA19445_NA19445')",16.263956999999998,NA19373_NA19373,NA19445_NA19445,0.0050824865624999995
"('NA19315_NA19315', 'NA19372_NA19372')",16.252745,NA19315_NA19315,NA19372_NA19372,0.0050789828125000006
"('NA19346_NA19346', 'NA19471_NA19471')",16.252734,NA19346_NA19346,NA19471_NA19471,0.005078979375
"('NA19372_NA19372', 'NA19380_NA19380')",16.249229,NA19372_NA19372,NA19380_NA19380,0.0050778840624999995
"('NA19373_NA19373', 'NA19443_NA19443')",16.248376999999998,NA19373_NA19373,NA19443_NA19443,0.005077617812499999
"('NA19397_NA19397', 'NA19399_NA19399')",16.239714,NA19397_NA19397,NA19399_NA19399,0.005074910625
"('NA19020_NA19020', 'NA19038_NA19038')",16.228132,NA19020_NA19020,NA19038_NA19038,0.005071291249999999
"('NA19046_NA19046', 'NA19347_NA19347')",16.225738,NA19046_NA19046,NA19347_NA19347,0.005070543125
"('NA19309_NA19309', 'NA19377_NA19377')",16.222589,NA19309_NA19309,NA19377_NA19377,0.0050695590624999995
"('NA19376_NA19376', 'NA19452_NA19452')",16.21989,NA19376_NA19376,NA19452_NA19452,0.005068715625
"('NA19332_NA19332', 'NA19439_NA19439')",16.2147,NA19332_NA19332,NA19439_NA19439,0.00506709375
"('NA19318_NA19318', 'NA19434_NA19434')",16.214458999999998,NA19318_NA19318,NA19434_NA19434,0.005067018437499999
"('NA19332_NA19332', 'NA19385_NA19385')",16.209526,NA19332_NA19332,NA19385_NA19385,0.005065476875
"('NA19351_NA19351', 'NA19468_NA19468')",16.202318,NA19351_NA19351,NA19468_NA19468,0.0050632243750000005
"('NA19020_NA19020', 'NA19382_NA19382')",16.195647,NA19020_NA19020,NA19382_NA19382,0.005061139687500001
"('NA19035_NA19035', 'NA19456_NA19456')",16.195443,NA19035_NA19035,NA19456_NA19456,0.0050610759375
"('NA19355_NA19355', 'NA19377_NA19377')",16.186187,NA19355_NA19355,NA19377_NA19377,0.0050581834375
"('NA19319_NA19319', 'NA19453_NA19453')",16.183934,NA19319_NA19319,NA19453_NA19453,0.005057479375
"('NA19041_NA19041', 'NA19318_NA19318')",16.177831,NA19041_NA19041,NA19318_NA19318,0.0050555721875
"('NA19327_NA19327', 'NA19428_NA19428')",16.177278,NA19327_NA19327,NA19428_NA19428,0.005055399375
"('NA19396_NA19396', 'NA19403_NA19403')",16.158557000000002,NA19396_NA19396,NA19403_NA19403,0.0050495490625
"('NA19374_NA19374', 'NA19461_NA19461')",16.156395,NA19374_NA19374,NA19461_NA19461,0.0050488734375
"('NA19028_NA19028', 'NA19448_NA19448')",16.15625,NA19028_NA19028,NA19448_NA19448,0.005048828125
"('NA19044_NA19044', 'NA19455_NA19455')",16.155948,NA19044_NA19044,NA19455_NA19455,0.005048733749999999
"('NA19355_NA19355', 'NA19403_NA19403')",16.152696,NA19355_NA19355,NA19403_NA19403,0.0050477175
"('NA19020_NA19020', 'NA19321_NA19321')",16.150541,NA19020_NA19020,NA19321_NA19321,0.0050470440625000005
"('NA19396_NA19396', 'NA19468_NA19468')",16.14744,NA19396_NA19396,NA19468_NA19468,0.005046075
"('NA19046_NA19046', 'NA19312_NA19312')",16.134997,NA19046_NA19046,NA19312_NA19312,0.005042186562499999
"('NA19359_NA19359', 'NA19472_NA19472')",16.134764999999998,NA19359_NA19359,NA19472_NA19472,0.005042114062499999
"('NA19020_NA19020', 'NA19328_NA19328')",16.12289,NA19020_NA19020,NA19328_NA19328,0.005038403125
"('NA19332_NA19332', 'NA19373_NA19373')",16.114961,NA19332_NA19332,NA19373_NA19373,0.0050359253125
"('NA19028_NA19028', 'NA19473_NA19473')",16.11141,NA19028_NA19028,NA19473_NA19473,0.0050348156249999994
"('NA19381_NA19381', 'NA19435_NA19435')",16.107807,NA19381_NA19381,NA19435_NA19435,0.0050336896875000006
"('NA19391_NA19391', 'NA19434_NA19434')",16.106877,NA19391_NA19391,NA19434_NA19434,0.0050333990625
"('NA19385_NA19385', 'NA19438_NA19438')",16.087197,NA19385_NA19385,NA19438_NA19438,0.0050272490625
"('NA19334_NA19334', 'NA19473_NA19473')",16.084393,NA19334_NA19334,NA19473_NA19473,0.0050263728125
"('NA19391_NA19391', 'NA19443_NA19443')",16.084345,NA19391_NA19391,NA19443_NA19443,0.0050263578125
"('NA19390_NA19390', 'NA19473_NA19473')",16.082617,NA19390_NA19390,NA19473_NA19473,0.0050258178125
"('NA19312_NA19312', 'NA19379_NA19379')",16.076786,NA19312_NA19312,NA19379_NA19379,0.0050239956249999995
"('NA19044_NA19044', 'NA19391_NA19391')",16.072544999999998,NA19044_NA19044,NA19391_NA19391,0.0050226703125
"('NA19375_NA19375', 'NA19403_NA19403')",16.068002,NA19375_NA19375,NA19403_NA19403,0.005021250625
"('NA19355_NA19355', 'NA19472_NA19472')",16.063171,NA19355_NA19355,NA19472_NA19472,0.0050197409375
"('NA19036_NA19036', 'NA19380_NA19380')",16.04151,NA19036_NA19036,NA19380_NA19380,0.005012971874999999
"('NA19375_NA19375', 'NA19469_NA19469')",16.034538,NA19375_NA19375,NA19469_NA19469,0.005010793125
"('NA19360_NA19360', 'NA19385_NA19385')",16.029709,NA19360_NA19360,NA19385_NA19385,0.0050092840625
"('NA19327_NA19327', 'NA19438_NA19438')",16.026851,NA19327_NA19327,NA19438_NA19438,0.0050083909375
"('NA19319_NA19319', 'NA19472_NA19472')",16.019639,NA19319_NA19319,NA19472_NA19472,0.005006137187500001
"('NA19041_NA19041', 'NA19397_NA19397')",16.017598999999997,NA19041_NA19041,NA19397_NA19397,0.005005499687499999
"('NA19385_NA19385', 'NA19452_NA19452')",16.014772,NA19385_NA19385,NA19452_NA19452,0.00500461625
"('NA19404_NA19404', 'NA19461_NA19461')",16.013291,NA19404_NA19404,NA19461_NA19461,0.0050041534375
"('NA19044_NA19044', 'NA19332_NA19332')",16.006446,NA19044_NA19044,NA19332_NA19332,0.005002014375
"('NA19351_NA19351', 'NA19471_NA19471')",16.004205,NA19351_NA19351,NA19471_NA19471,0.0050013140625
"('NA19444_NA19444', 'NA19470_NA19470')",16.00363,NA19444_NA19444,NA19470_NA19470,0.005001134375000001
"('NA19398_NA19398', 'NA19429_NA19429')",16.000378,NA19398_NA19398,NA19429_NA19429,0.005000118125
"('NA19028_NA19028', 'NA19401_NA19401')",16.000289,NA19028_NA19028,NA19401_NA19401,0.005000090312499999
"('NA19311_NA19311', 'NA19452_NA19452')",15.999711999999999,NA19311_NA19311,NA19452_NA19452,0.00499991
"('NA19393_NA19393', 'NA19449_NA19449')",15.998625,NA19393_NA19393,NA19449_NA19449,0.0049995703125
"('NA19020_NA19020', 'NA19437_NA19437')",15.988609,NA19020_NA19020,NA19437_NA19437,0.0049964403125
"('NA19446_NA19446', 'NA19463_NA19463')",15.984793,NA19446_NA19446,NA19463_NA19463,0.0049952478125
"('NA19350_NA19350', 'NA19462_NA19462')",15.983953,NA19350_NA19350,NA19462_NA19462,0.0049949853125
"('NA19355_NA19355', 'NA19473_NA19473')",15.980458,NA19355_NA19355,NA19473_NA19473,0.004993893125
"('NA19311_NA19311', 'NA19391_NA19391')",15.966499,NA19311_NA19311,NA19391_NA19391,0.0049895309375
"('NA19379_NA19379', 'NA19457_NA19457')",15.965444,NA19379_NA19379,NA19457_NA19457,0.00498920125
"('NA19395_NA19395', 'NA19436_NA19436')",15.964603,NA19395_NA19395,NA19436_NA19436,0.0049889384375
"('NA19434_NA19434', 'NA19443_NA19443')",15.964347,NA19434_NA19434,NA19443_NA19443,0.0049888584375
"('NA19311_NA19311', 'NA19359_NA19359')",15.963532,NA19311_NA19311,NA19359_NA19359,0.00498860375
"('NA19036_NA19036', 'NA19385_NA19385')",15.960142999999999,NA19036_NA19036,NA19385_NA19385,0.0049875446875
"('NA19313_NA19313', 'NA19403_NA19403')",15.952555,NA19313_NA19313,NA19403_NA19403,0.0049851734375000005
"('NA19327_NA19327', 'NA19373_NA19373')",15.948911,NA19327_NA19327,NA19373_NA19373,0.0049840346875000005
"('NA19044_NA19044', 'NA19350_NA19350')",15.938628999999999,NA19044_NA19044,NA19350_NA19350,0.0049808215624999996
"('NA19028_NA19028', 'NA19316_NA19316')",15.931106,NA19028_NA19028,NA19316_NA19316,0.004978470625
"('NA19310_NA19310', 'NA19313_NA19313')",15.91745,NA19310_NA19310,NA19313_NA19313,0.004974203125
"('NA19311_NA19311', 'NA19455_NA19455')",15.909096,NA19311_NA19311,NA19455_NA19455,0.0049715925
"('NA19463_NA19463', 'NA19473_NA19473')",15.906832999999999,NA19463_NA19463,NA19473_NA19473,0.004970885312499999
"('NA19376_NA19376', 'NA19470_NA19470')",15.906352,NA19376_NA19376,NA19470_NA19470,0.004970735
"('NA19028_NA19028', 'NA19467_NA19467')",15.885411,NA19028_NA19028,NA19467_NA19467,0.0049641909375
"('NA19435_NA19435', 'NA19467_NA19467')",15.878677,NA19435_NA19435,NA19467_NA19467,0.0049620865625
"('NA19035_NA19035', 'NA19473_NA19473')",15.87447,NA19035_NA19035,NA19473_NA19473,0.0049607718750000005
"('NA19321_NA19321', 'NA19451_NA19451')",15.868509999999999,NA19321_NA19321,NA19451_NA19451,0.004958909375
"('NA19374_NA19374', 'NA19434_NA19434')",15.865959,NA19374_NA19374,NA19434_NA19434,0.0049581121875
"('NA19375_NA19375', 'NA19452_NA19452')",15.863882,NA19375_NA19375,NA19452_NA19452,0.004957463125
"('NA19044_NA19044', 'NA19434_NA19434')",15.861229,NA19044_NA19044,NA19434_NA19434,0.0049566340625
"('NA19309_NA19309', 'NA19384_NA19384')",15.835753,NA19309_NA19309,NA19384_NA19384,0.0049486728125
"('NA19307_NA19307', 'NA19376_NA19376')",15.821462,NA19307_NA19307,NA19376_NA19376,0.004944206875
"('NA19352_NA19352', 'NA19445_NA19445')",15.8072,NA19352_NA19352,NA19445_NA19445,0.00493975
"('NA19359_NA19359', 'NA19360_NA19360')",15.801296,NA19359_NA19359,NA19360_NA19360,0.004937905
"('NA19347_NA19347', 'NA19395_NA19395')",15.764148,NA19347_NA19347,NA19395_NA19395,0.00492629625
"('NA19309_NA19309', 'NA19435_NA19435')",15.760493,NA19309_NA19309,NA19435_NA19435,0.0049251540625
"('NA19319_NA19319', 'NA19399_NA19399')",15.758312,NA19319_NA19319,NA19399_NA19399,0.0049244725
"('NA19036_NA19036', 'NA19310_NA19310')",15.743765,NA19036_NA19036,NA19310_NA19310,0.0049199265624999995
"('NA19313_NA19313', 'NA19395_NA19395')",15.739348999999999,NA19313_NA19313,NA19395_NA19395,0.0049185465625
"('NA19373_NA19373', 'NA19463_NA19463')",15.739111000000001,NA19373_NA19373,NA19463_NA19463,0.0049184721875
"('NA19312_NA19312', 'NA19436_NA19436')",15.733928,NA19312_NA19312,NA19436_NA19436,0.0049168525
"('NA19375_NA19375', 'NA19401_NA19401')",15.724289,NA19375_NA19375,NA19401_NA19401,0.0049138403125
"('NA19352_NA19352', 'NA19449_NA19449')",15.718689000000001,NA19352_NA19352,NA19449_NA19449,0.004912090312500001
"('NA19394_NA19394', 'NA19456_NA19456')",15.715095,NA19394_NA19394,NA19456_NA19456,0.0049109671875
"('NA19310_NA19310', 'NA19377_NA19377')",15.706155,NA19310_NA19310,NA19377_NA19377,0.0049081734375
"('NA19313_NA19313', 'NA19438_NA19438')",15.70176,NA19313_NA19313,NA19438_NA19438,0.0049068
"('NA19350_NA19350', 'NA19401_NA19401')",15.701020999999999,NA19350_NA19350,NA19401_NA19401,0.0049065690624999995
"('NA19338_NA19338', 'NA19372_NA19372')",15.695756,NA19338_NA19338,NA19372_NA19372,0.00490492375
"('NA19309_NA19309', 'NA19443_NA19443')",15.686456,NA19309_NA19309,NA19443_NA19443,0.0049020175
