pair,total_ibd_mb,sample_a,sample_b,pi_hat
"('NA19041', 'NA19396')",175.353284,NA19041,NA19396,0.05479790125
"('NA19396', 'NA19474')",175.34125699999998,NA19396,NA19474,0.054794142812499995
"('NA19331', 'NA19461')",175.27071,NA19331,NA19461,0.054772096875
"('NA19332', 'NA19449')",175.216353,NA19332,NA19449,0.0547551103125
"('NA19038', 'NA19430')",175.214802,NA19038,NA19430,0.054754625625
"('NA19453', 'NA19474')",175.170538,NA19453,NA19474,0.054740793125
"('NA19328', 'NA19398')",175.14696,NA19328,NA19398,0.054733425
"('NA19020', 'NA19380')",175.141656,NA19020,NA19380,0.0547317675
"('NA19044', 'NA19463')",175.116715,NA19044,NA19463,0.0547239734375
"('NA19443', 'NA19466')",175.109772,NA19443,NA19466,0.05472180375
"('NA19347', 'NA19351')",175.10926800000001,NA19347,NA19351,0.054721646250000006
"('NA19315', 'NA19391')",175.093554,NA19315,NA19391,0.054716735625000006
"('NA19359', 'NA19446')",175.029036,NA19359,NA19446,0.05469657375
"('NA19391', 'NA19449')",175.01426,NA19391,NA19449,0.05469195625
"('NA19317', 'NA19473')",174.988571,NA19317,NA19473,0.0546839284375
"('NA19327', 'NA19332')",174.947599,NA19327,NA19332,0.054671124687499996
"('NA19338', 'NA19371')",174.878484,NA19338,NA19371,0.05464952625
"('NA19391', 'NA19462')",174.833798,NA19391,NA19462,0.054635561875
"('NA19351', 'NA19383')",174.825805,NA19351,NA19383,0.0546330640625
"('NA19038', 'NA19317')",174.797404,NA19038,NA19317,0.05462418875
"('NA19046', 'NA19313')",174.796467,NA19046,NA19313,0.0546238959375
"('NA19359', 'NA19435')",174.768541,NA19359,NA19435,0.054615169062499996
"('NA19382', 'NA19446')",174.707785,NA19382,NA19446,0.0545961828125
"('NA19377', 'NA19451')",174.679301,NA19377,NA19451,0.054587281562500006
"('NA19382', 'NA19444')",174.631259,NA19382,NA19444,0.0545722684375
"('NA19397', 'NA19463')",174.523366,NA19397,NA19463,0.054538551875
"('NA19020', 'NA19044')",174.49235099999999,NA19020,NA19044,0.05452885968749999
"('NA19355', 'NA19443')",174.48939,NA19355,NA19443,0.054527934374999996
"('NA19350', 'NA19355')",174.452761,NA19350,NA19355,0.0545164878125
"('NA19044', 'NA19435')",174.4316,NA19044,NA19435,0.054509875
"('NA19359', 'NA19461')",174.413173,NA19359,NA19461,0.0545041165625
"('NA19309', 'NA19374')",174.39789199999998,NA19309,NA19374,0.05449934124999999
"('NA19321', 'NA19455')",174.389086,NA19321,NA19455,0.054496589374999994
"('NA19315', 'NA19451')",174.33664100000001,NA19315,NA19451,0.054480200312500005
"('NA19430', 'NA19452')",174.275916,NA19430,NA19452,0.054461223749999996
"('NA19308', 'NA19434')",174.26849900000002,NA19308,NA19434,0.0544589059375
"('NA19377', 'NA19434')",174.12115,NA19377,NA19434,0.054412859375
"('NA19380', 'NA19453')",174.075571,NA19380,NA19453,0.0543986159375
"('NA19446', 'NA19462')",174.061531,NA19446,NA19462,0.0543942284375
"('NA19380', 'NA19446')",173.964299,NA19380,NA19446,0.054363843437500003
"('NA19451', 'NA19472')",173.929684,NA19451,NA19472,0.054353026250000006
"('NA19332', 'NA19350')",173.891416,NA19332,NA19350,0.0543410675
"('NA19046', 'NA19355')",173.798144,NA19046,NA19355,0.05431192
"('NA19041', 'NA19398')",173.770746,NA19041,NA19398,0.054303358125
"('NA19334', 'NA19435')",173.750496,NA19334,NA19435,0.054297029999999996
"('NA19351', 'NA19384')",173.741461,NA19351,NA19384,0.054294206562499996
"('NA19453', 'NA19462')",173.713173,NA19453,NA19462,0.054285366562500006
"('NA19359', 'NA19391')",173.701169,NA19359,NA19391,0.054281615312499996
"('NA19313', 'NA19380')",173.691542,NA19313,NA19380,0.054278606874999996
"('NA19321', 'NA19395')",173.655011,NA19321,NA19395,0.0542671909375
"('NA19377', 'NA19443')",173.600944,NA19377,NA19443,0.054250295
"('NA19331', 'NA19374')",173.534015,NA19331,NA19374,0.0542293796875
"('NA19359', 'NA19471')",173.49921,NA19359,NA19471,0.054218503125000005
"('NA19346', 'NA19463')",173.458494,NA19346,NA19463,0.054205779375
"('NA19350', 'NA19444')",173.421876,NA19350,NA19444,0.05419433625
"('NA19436', 'NA19473')",173.41850200000002,NA19436,NA19473,0.054193281875000006
"('NA19327', 'NA19439')",173.379033,NA19327,NA19439,0.0541809478125
"('NA19041', 'NA19317')",173.344312,NA19041,NA19317,0.0541700975
"('NA19359', 'NA19381')",173.324513,NA19359,NA19381,0.0541639103125
"('NA19324', 'NA19384')",173.319604,NA19324,NA19384,0.05416237625
"('NA19355', 'NA19430')",173.306677,NA19355,NA19430,0.0541583365625
"('NA19435', 'NA19472')",173.270627,NA19435,NA19472,0.0541470709375
"('NA19041', 'NA19380')",173.264528,NA19041,NA19380,0.054145165
"('NA19319', 'NA19391')",173.183019,NA19319,NA19391,0.0541196934375
"('NA19028', 'NA19308')",173.17371,NA19028,NA19308,0.054116784375
"('NA19328', 'NA19436')",173.12856,NA19328,NA19436,0.054102674999999996
"('NA19391', 'NA19393')",173.052031,NA19391,NA19393,0.0540787596875
"('NA19310', 'NA19446')",173.009748,NA19310,NA19446,0.05406554625
"('NA19020', 'NA19394')",172.997169,NA19020,NA19394,0.054061615312500005
"('NA19359', 'NA19444')",172.993242,NA19359,NA19444,0.054060388125000004
"('NA19318', 'NA19384')",172.990823,NA19318,NA19384,0.054059632187500005
"('NA19041', 'NA19372')",172.970607,NA19041,NA19372,0.0540533146875
"('NA19380', 'NA19466')",172.937576,NA19380,NA19466,0.054042992500000005
"('NA19324', 'NA19371')",172.89027000000002,NA19324,NA19371,0.054028209375000004
"('NA19346', 'NA19403')",172.88156,NA19346,NA19403,0.054025487500000004
"('NA19036', 'NA19466')",172.806672,NA19036,NA19466,0.054002085
"('NA19041', 'NA19452')",172.80383799999998,NA19041,NA19452,0.054001199374999996
"('NA19439', 'NA19466')",172.763124,NA19439,NA19466,0.05398847625
"('NA19371', 'NA19379')",172.740727,NA19371,NA19379,0.053981477187499995
"('NA19319', 'NA19352')",172.739734,NA19319,NA19352,0.053981166875
"('NA19046', 'NA19380')",172.737459,NA19046,NA19380,0.0539804559375
"('NA19435', 'NA19437')",172.735795,NA19435,NA19437,0.0539799359375
"('NA19437', 'NA19457')",172.723369,NA19437,NA19457,0.053976052812499994
"('NA19332', 'NA19375')",172.715799,NA19332,NA19375,0.0539736871875
"('NA19312', 'NA19471')",172.69604,NA19312,NA19471,0.0539675125
"('NA19382', 'NA19473')",172.693596,NA19382,NA19473,0.05396674875
"('NA19428', 'NA19456')",172.64964,NA19428,NA19456,0.0539530125
"('NA19398', 'NA19468')",172.64721,NA19398,NA19468,0.053952253125
"('NA19041', 'NA19434')",172.614773,NA19041,NA19434,0.0539421165625
"('NA19308', 'NA19382')",172.614644,NA19308,NA19382,0.05394207625
"('NA19308', 'NA19446')",172.608273,NA19308,NA19446,0.0539400853125
"('NA19360', 'NA19453')",172.595008,NA19360,NA19453,0.05393594
"('NA19310', 'NA19395')",172.498087,NA19310,NA19395,0.0539056521875
"('NA19334', 'NA19430')",172.441316,NA19334,NA19430,0.053887911250000003
"('NA19327', 'NA19471')",172.400337,NA19327,NA19471,0.053875105312500005
"('NA19352', 'NA19377')",172.357698,NA19352,NA19377,0.053861780625
"('NA19028', 'NA19377')",172.344326,NA19028,NA19377,0.053857601875
"('NA19338', 'NA19451')",172.31471100000002,NA19338,NA19451,0.053848347187500006
"('NA19398', 'NA19446')",172.292847,NA19398,NA19446,0.0538415146875
"('NA19327', 'NA19355')",172.255734,NA19327,NA19355,0.053829916874999995
"('NA19044', 'NA19431')",172.166395,NA19044,NA19431,0.0538019984375
"('NA19308', 'NA19394')",172.163551,NA19308,NA19394,0.0538011096875
"('NA19046', 'NA19321')",172.157839,NA19046,NA19321,0.0537993246875
"('NA19461', 'NA19468')",172.142821,NA19461,NA19468,0.0537946315625
"('NA19327', 'NA19466')",172.018309,NA19327,NA19466,0.0537557215625
"('NA19355', 'NA19398')",172.015527,NA19355,NA19398,0.0537548521875
"('NA19041', 'NA19359')",171.929323,NA19041,NA19359,0.053727913437500004
"('NA19375', 'NA19436')",171.856802,NA19375,NA19436,0.053705250625
"('NA19307', 'NA19310')",171.842043,NA19307,NA19310,0.053700638437499996
"('NA19317', 'NA19468')",171.8402,NA19317,NA19468,0.053700062500000006
"('NA19346', 'NA19404')",171.836333,NA19346,NA19404,0.053698854062499995
"('NA19332', 'NA19397')",171.817269,NA19332,NA19397,0.0536928965625
"('NA19317', 'NA19474')",171.76979,NA19317,NA19474,0.053678059375
"('NA19437', 'NA19446')",171.76542,NA19437,NA19446,0.053676693750000004
"('NA19041', 'NA19310')",171.73602,NA19041,NA19310,0.05366750625
"('NA19307', 'NA19391')",171.710329,NA19307,NA19391,0.0536594778125
"('NA19313', 'NA19360')",171.660173,NA19313,NA19360,0.053643804062499995
"('NA19374', 'NA19379')",171.631177,NA19374,NA19379,0.053634742812500004
"('NA19310', 'NA19403')",171.619085,NA19310,NA19403,0.0536309640625
"('NA19313', 'NA19444')",171.613531,NA19313,NA19444,0.053629228437499996
"('NA19355', 'NA19461')",171.60007099999999,NA19355,NA19461,0.053625022187499996
"('NA19395', 'NA19448')",171.470391,NA19395,NA19448,0.0535844971875
"('NA19311', 'NA19371')",171.401959,NA19311,NA19371,0.053563112187500005
"('NA19395', 'NA19453')",171.36658,NA19395,NA19453,0.05355205625
"('NA19428', 'NA19455')",171.363017,NA19428,NA19455,0.0535509428125
"('NA19428', 'NA19468')",171.27129,NA19428,NA19468,0.053522278124999996
"('NA19381', 'NA19430')",171.239113,NA19381,NA19430,0.0535122228125
"('NA19384', 'NA19394')",171.218466,NA19384,NA19394,0.053505770625000004
"('NA19376', 'NA19382')",171.2142,NA19376,NA19382,0.0535044375
"('NA19374', 'NA19446')",171.187034,NA19374,NA19446,0.053495948125000005
"('NA19457', 'NA19461')",171.18471300000002,NA19457,NA19461,0.05349522281250001
"('NA19404', 'NA19456')",171.173259,NA19404,NA19456,0.0534916434375
"('NA19044', 'NA19332')",171.165596,NA19044,NA19332,0.053489248749999996
"('NA19308', 'NA19350')",171.133,NA19308,NA19350,0.0534790625
"('NA19398', 'NA19437')",171.04764,NA19398,NA19437,0.053452387500000004
"('NA19461', 'NA19466')",171.043903,NA19461,NA19466,0.0534512196875
"('NA19035', 'NA19453')",171.043022,NA19035,NA19453,0.053450944375000004
"('NA19403', 'NA19456')",171.002265,NA19403,NA19456,0.0534382078125
"('NA19396', 'NA19457')",170.987796,NA19396,NA19457,0.05343368625
"('NA19391', 'NA19430')",170.938612,NA19391,NA19430,0.05341831625
"('NA19317', 'NA19391')",170.846816,NA19317,NA19391,0.053389629999999993
"('NA19446', 'NA19472')",170.78724400000002,NA19446,NA19472,0.05337101375
"('NA19313', 'NA19404')",170.784636,NA19313,NA19404,0.05337019875
"('NA19350', 'NA19360')",170.77958900000002,NA19350,NA19360,0.0533686215625
"('NA19391', 'NA19396')",170.778336,NA19391,NA19396,0.053368229999999996
"('NA19449', 'NA19453')",170.776943,NA19449,NA19453,0.0533677946875
"('NA19327', 'NA19398')",170.772388,NA19327,NA19398,0.05336637125
"('NA19046', 'NA19391')",170.742659,NA19046,NA19391,0.0533570809375
"('NA19462', 'NA19473')",170.694816,NA19462,NA19473,0.05334213
"('NA19374', 'NA19468')",170.693615,NA19374,NA19468,0.0533417546875
"('NA19359', 'NA19439')",170.690546,NA19359,NA19439,0.053340795625000006
"('NA19316', 'NA19448')",170.68752,NA19316,NA19448,0.05333985
"('NA19360', 'NA19373')",170.66823,NA19360,NA19373,0.053333821875
"('NA19384', 'NA19453')",170.617259,NA19384,NA19453,0.0533178934375
"('NA19046', 'NA19327')",170.600213,NA19046,NA19327,0.0533125665625
"('NA19044', 'NA19439')",170.57737600000002,NA19044,NA19439,0.05330543000000001
"('NA19377', 'NA19430')",170.566439,NA19377,NA19430,0.0533020121875
"('NA19379', 'NA19461')",170.562879,NA19379,NA19461,0.0533008996875
"('NA19390', 'NA19397')",170.517173,NA19390,NA19397,0.05328661656250001
"('NA19311', 'NA19435')",170.513523,NA19311,NA19435,0.0532854759375
"('NA19380', 'NA19461')",170.484181,NA19380,NA19461,0.0532763065625
"('NA19038', 'NA19399')",170.467263,NA19038,NA19399,0.053271019687500004
"('NA19317', 'NA19328')",170.430894,NA19317,NA19328,0.053259654375
"('NA19338', 'NA19444')",170.416707,NA19338,NA19444,0.0532552209375
"('NA19403', 'NA19474')",170.413971,NA19403,NA19474,0.0532543659375
"('NA19028', 'NA19455')",170.393468,NA19028,NA19455,0.053247958750000005
"('NA19404', 'NA19435')",170.388068,NA19404,NA19435,0.053246271250000005
"('NA19404', 'NA19461')",170.353845,NA19404,NA19461,0.053235576562500005
"('NA19463', 'NA19469')",170.24325,NA19463,NA19469,0.053201015624999994
"('NA19384', 'NA19468')",170.21869900000002,NA19384,NA19468,0.053193343437500006
"('NA19044', 'NA19395')",170.158516,NA19044,NA19395,0.053174536249999994
"('NA19046', 'NA19431')",170.150088,NA19046,NA19431,0.05317190250000001
"('NA19020', 'NA19319')",170.138055,NA19020,NA19319,0.0531681421875
"('NA19315', 'NA19376')",170.11766,NA19315,NA19376,0.05316176875
"('NA19375', 'NA19431')",170.117493,NA19375,NA19431,0.053161716562499996
"('NA19468', 'NA19474')",170.051306,NA19468,NA19474,0.053141033125
"('NA19375', 'NA19382')",170.045583,NA19375,NA19382,0.0531392446875
"('NA19338', 'NA19374')",170.007719,NA19338,NA19374,0.0531274121875
"('NA19352', 'NA19446')",169.951281,NA19352,NA19446,0.053109775312499996
"('NA19334', 'NA19444')",169.950899,NA19334,NA19444,0.0531096559375
"('NA19395', 'NA19462')",169.925904,NA19395,NA19462,0.053101845
"('NA19041', 'NA19394')",169.904502,NA19041,NA19394,0.053095156875
"('NA19312', 'NA19462')",169.897618,NA19312,NA19462,0.053093005624999995
"('NA19350', 'NA19440')",169.874373,NA19350,NA19440,0.0530857415625
"('NA19380', 'NA19440')",169.87278,NA19380,NA19440,0.053085243750000004
"('NA19446', 'NA19449')",169.791985,NA19446,NA19449,0.053059995312500004
"('NA19028', 'NA19046')",169.739651,NA19028,NA19046,0.053043640937500004
"('NA19391', 'NA19472')",169.70096999999998,NA19391,NA19472,0.05303155312499999
"('NA19331', 'NA19397')",169.661786,NA19331,NA19397,0.053019308125000005
"('NA19331', 'NA19391')",169.603125,NA19331,NA19391,0.0530009765625
"('NA19311', 'NA19347')",169.561837,NA19311,NA19347,0.0529880740625
"('NA19437', 'NA19455')",169.536125,NA19437,NA19455,0.0529800390625
"('NA19351', 'NA19431')",169.500363,NA19351,NA19431,0.0529688634375
"('NA19313', 'NA19430')",169.48875900000002,NA19313,NA19430,0.05296523718750001
"('NA19311', 'NA19449')",169.452214,NA19311,NA19449,0.052953816875
"('NA19384', 'NA19429')",169.406474,NA19384,NA19429,0.052939523125
"('NA19351', 'NA19394')",169.39711400000002,NA19351,NA19394,0.052936598125000005
"('NA19331', 'NA19347')",169.340126,NA19331,NA19347,0.052918789375
"('NA19435', 'NA19440')",169.33432,NA19435,NA19440,0.052916975
"('NA19318', 'NA19347')",169.299738,NA19318,NA19347,0.052906168125
"('NA19462', 'NA19472')",169.26431599999998,NA19462,NA19472,0.052895098749999994
"('NA19308', 'NA19429')",169.254507,NA19308,NA19429,0.0528920334375
"('NA19391', 'NA19468')",169.240611,NA19391,NA19468,0.0528876909375
"('NA19380', 'NA19445')",169.233743,NA19380,NA19445,0.0528855446875
"('NA19319', 'NA19448')",169.220925,NA19319,NA19448,0.052881539062499996
"('NA19316', 'NA19434')",169.215279,NA19316,NA19434,0.052879774687500006
"('NA19375', 'NA19391')",169.176845,NA19375,NA19391,0.052867764062499996
"('NA19445', 'NA19449')",169.158851,NA19445,NA19449,0.052862140937499996
"('NA19346', 'NA19435')",169.133777,NA19346,NA19435,0.0528543053125
"('NA19372', 'NA19380')",169.115871,NA19372,NA19380,0.0528487096875
"('NA19429', 'NA19468')",169.004156,NA19429,NA19468,0.05281379875
"('NA19312', 'NA19375')",168.997028,NA19312,NA19375,0.05281157125
"('NA19028', 'NA19403')",168.915512,NA19028,NA19403,0.052786097500000004
"('NA19384', 'NA19467')",168.90328499999998,NA19384,NA19467,0.052782276562499994
"('NA19028', 'NA19324')",168.897739,NA19028,NA19324,0.0527805434375
"('NA19383', 'NA19396')",168.893524,NA19383,NA19396,0.052779226250000005
"('NA19371', 'NA19452')",168.88646500000002,NA19371,NA19452,0.052777020312500006
"('NA19317', 'NA19382')",168.877692,NA19317,NA19382,0.05277427875
"('NA19457', 'NA19471')",168.874928,NA19457,NA19471,0.052773415000000004
"('NA19041', 'NA19391')",168.73126299999998,NA19041,NA19391,0.052728519687499996
"('NA19332', 'NA19404')",168.716033,NA19332,NA19404,0.052723760312500006
"('NA19035', 'NA19467')",168.694839,NA19035,NA19467,0.0527171371875
"('NA19324', 'NA19453')",168.68968,NA19324,NA19453,0.052715525000000006
"('NA19312', 'NA19436')",168.623141,NA19312,NA19436,0.0526947315625
"('NA19436', 'NA19456')",168.622986,NA19436,NA19456,0.052694683125
"('NA19327', 'NA19430')",168.531387,NA19327,NA19430,0.052666058437499996
"('NA19046', 'NA19311')",168.517499,NA19046,NA19311,0.0526617184375
"('NA19327', 'NA19380')",168.515851,NA19327,NA19380,0.0526612034375
"('NA19308', 'NA19380')",168.452459,NA19308,NA19380,0.0526413934375
"('NA19350', 'NA19453')",168.447328,NA19350,NA19453,0.05263979
"('NA19455', 'NA19472')",168.439563,NA19455,NA19472,0.0526373634375
"('NA19309', 'NA19438')",168.348788,NA19309,NA19438,0.052608996250000005
"('NA19035', 'NA19445')",168.342857,NA19035,NA19445,0.0526071428125
"('NA19028', 'NA19397')",168.3378,NA19028,NA19397,0.052605562499999994
"('NA19313', 'NA19435')",168.18662600000002,NA19313,NA19435,0.05255832062500001
"('NA19331', 'NA19474')",168.173506,NA19331,NA19474,0.052554220625
"('NA19028', 'NA19346')",168.103144,NA19028,NA19346,0.0525322325
"('NA19332', 'NA19446')",168.075053,NA19332,NA19446,0.0525234540625
"('NA19375', 'NA19446')",168.031025,NA19375,NA19446,0.0525096953125
"('NA19398', 'NA19470')",167.994633,NA19398,NA19470,0.0524983228125
"('NA19350', 'NA19461')",167.935441,NA19350,NA19461,0.0524798253125
"('NA19391', 'NA19403')",167.833956,NA19391,NA19403,0.05244811125
"('NA19046', 'NA19319')",167.831848,NA19046,NA19319,0.052447452500000005
"('NA19380', 'NA19398')",167.812186,NA19380,NA19398,0.052441308125
"('NA19430', 'NA19444')",167.808279,NA19430,NA19444,0.0524400871875
"('NA19360', 'NA19404')",167.792901,NA19360,NA19404,0.0524352815625
"('NA19375', 'NA19461')",167.765546,NA19375,NA19461,0.052426733125
"('NA19041', 'NA19375')",167.746935,NA19041,NA19375,0.0524209171875
"('NA19046', 'NA19382')",167.720761,NA19046,NA19382,0.052412737812500006
"('NA19046', 'NA19359')",167.69200899999998,NA19046,NA19359,0.052403752812499996
"('NA19324', 'NA19443')",167.666171,NA19324,NA19443,0.052395678437499996
"('NA19375', 'NA19440')",167.637432,NA19375,NA19440,0.052386697499999996
"('NA19446', 'NA19453')",167.62377899999998,NA19446,NA19453,0.052382430937499995
"('NA19046', 'NA19374')",167.602,NA19046,NA19374,0.052375625
"('NA19429', 'NA19453')",167.570503,NA19429,NA19453,0.0523657821875
"('NA19434', 'NA19445')",167.491149,NA19434,NA19445,0.052340984062500005
"('NA19020', 'NA19440')",167.488585,NA19020,NA19440,0.0523401828125
"('NA19443', 'NA19453')",167.43458700000002,NA19443,NA19453,0.05232330843750001
"('NA19374', 'NA19382')",167.434216,NA19374,NA19382,0.0523231925
"('NA19385', 'NA19395')",167.427048,NA19385,NA19395,0.052320952500000004
"('NA19396', 'NA19431')",167.4177,NA19396,NA19431,0.05231803125
"('NA19020', 'NA19351')",167.39669999999998,NA19020,NA19351,0.05231146874999999
"('NA19355', 'NA19451')",167.39073199999999,NA19355,NA19451,0.052309603749999996
"('NA19038', 'NA19351')",167.388868,NA19038,NA19351,0.052309021250000004
"('NA19359', 'NA19429')",167.315125,NA19359,NA19429,0.052285976562499996
"('NA19374', 'NA19451')",167.303587,NA19374,NA19451,0.052282370937499996
"('NA19398', 'NA19445')",167.293573,NA19398,NA19445,0.0522792415625
"('NA19396', 'NA19453')",167.269473,NA19396,NA19453,0.052271710312500004
"('NA19399', 'NA19449')",167.24578,NA19399,NA19449,0.052264306249999996
"('NA19309', 'NA19327')",167.24031100000002,NA19309,NA19327,0.05226259718750001
"('NA19380', 'NA19470')",167.240004,NA19380,NA19470,0.05226250125
"('NA19313', 'NA19359')",167.234379,NA19313,NA19359,0.0522607434375
"('NA19375', 'NA19468')",167.213696,NA19375,NA19468,0.05225428
"('NA19331', 'NA19462')",167.195201,NA19331,NA19462,0.0522485003125
"('NA19381', 'NA19453')",167.194482,NA19381,NA19453,0.052248275625
"('NA19328', 'NA19473')",167.173692,NA19328,NA19473,0.052241778749999995
"('NA19310', 'NA19462')",167.145853,NA19310,NA19462,0.05223307906249999
"('NA19374', 'NA19398')",167.11943,NA19374,NA19398,0.052224821875
"('NA19375', 'NA19395')",167.07530699999998,NA19375,NA19395,0.05221103343749999
"('NA19327', 'NA19449')",167.058365,NA19327,NA19449,0.052205739062500006
"('NA19382', 'NA19393')",167.047763,NA19382,NA19393,0.0522024259375
"('NA19313', 'NA19394')",167.045666,NA19313,NA19394,0.052201770625000005
"('NA19375', 'NA19377')",167.004888,NA19375,NA19377,0.0521890275
"('NA19038', 'NA19446')",166.992093,NA19038,NA19446,0.052185029062500006
